video_id,author,comment_text,like_count,published_at
V3ofduTWkAQ,@AntônioMiguel-w4h,ai ai,0,2025-07-08T01:04:22Z
V3ofduTWkAQ,@Marceline-j7g,ja pensou dia casarem,1,2025-07-08T01:04:07Z
V3ofduTWkAQ,@Marceline-j7g,ja to esperando pedido namoro,2,2025-07-08T01:03:34Z
V3ofduTWkAQ,@MichellyRobusta,guilherme chato,0,2025-07-08T00:20:02Z
V3ofduTWkAQ,@Dhandara.oficial,Meu Deus gente to acredita ate agora,0,2025-07-08T00:00:02Z
V3ofduTWkAQ,@EuDominiqueelima,faz live so youtube favor,0,2025-07-07T23:01:38Z
V3ofduTWkAQ,@NoemiGabrieli-s5x,tudo culpa isis,0,2025-07-07T22:12:43Z
V3ofduTWkAQ,@elainemartins-q2u,amo,0,2025-07-07T20:13:57Z
V3ofduTWkAQ,@vitoriaferreira8471,deus quantos beijos,0,2025-07-07T19:28:59Z
V3ofduTWkAQ,@luisreis1967,jugi,0,2025-07-07T17:33:18Z
V3ofduTWkAQ,@Laurinha.VV84,yasmin galvao fazendo tudo pra poder mostrar unha mds,1,2025-07-07T17:09:36Z
V3ofduTWkAQ,@OLÁDUUSOUTUAFÃ,nao gravou faz denovo,0,2025-07-07T16:36:45Z
V3ofduTWkAQ,@NathallyRayannaSousa,deus primeira vez beijava,0,2025-07-07T15:37:09Z
V3ofduTWkAQ,@simonematos9122,tambem apaixonada casal,0,2025-07-07T15:34:58Z
V3ofduTWkAQ,@simonematos9122,parte perdi beijo,0,2025-07-07T15:31:40Z
V3ofduTWkAQ,@simonematos9122,guilherme juliano voces namoram voces namoram so falar,0,2025-07-07T15:31:14Z
V3ofduTWkAQ,@mariasofhia839,nao ia falta pedido namoro,0,2025-07-07T14:37:31Z
V3ofduTWkAQ,@fabiojose3320,amo casal,0,2025-07-07T14:26:25Z
V3ofduTWkAQ,@izequieMatiasDantas,vi nesse dia live reacao tipo mds asim tipo apoio voces dois espero virem lindo casal frente,0,2025-07-07T12:48:56Z
V3ofduTWkAQ,@AnaVieira-z9f,lindosss deis comeco canal escrita deis comeco canal emploro passa numero celular favor emploro so respode comentario manda beijo pra mim favor,0,2025-07-07T11:32:01Z
V3ofduTWkAQ,@AnaJúliaAlves-i7n,ju certeza voces nao estao namorar,0,2025-07-07T10:58:16Z
V3ofduTWkAQ,@martasousa48,manooo ja sabia ja kakakaka,0,2025-07-07T05:39:53Z
V3ofduTWkAQ,@Janielly-g8k,casal perfeito chocada beijaram infelizmente perdi live clima aqui,0,2025-07-07T04:20:53Z
V3ofduTWkAQ,@elzamachado6595,,0,2025-07-07T03:32:38Z
V3ofduTWkAQ,@Oliveiraws-00,so assistiu lives tiktok sabe,1,2025-07-07T03:10:47Z
V3ofduTWkAQ,@naohmycordeiro5231,fica fica fica,0,2025-07-07T02:39:00Z
V3ofduTWkAQ,@Lara-m4n,deus jugui pra sempre,0,2025-07-07T02:38:51Z
V3ofduTWkAQ,@Isaiasdejeaus01,acho ja beijarm of tbm acha curtir ai,10,2025-07-07T02:16:47Z
V3ofduTWkAQ,@CristianeemidiodaSilvaemidio,lindossss,0,2025-07-07T00:35:45Z
V3ofduTWkAQ,@SamiraCardoso-z5c,voces deram selinho final video shipo,0,2025-07-07T00:25:09Z
V3ofduTWkAQ,@VitoriadeAndrade-tk7im,maior medo amizade acabe,0,2025-07-07T00:14:47Z
V3ofduTWkAQ,@meciamarialima410,voces disseram live rafa luiz youtube vc disse so esperando gui pedir namoro chipo,0,2025-07-06T23:53:38Z
V3ofduTWkAQ,@tiagocaetano5814,sao perfeitos acha iso curt,0,2025-07-06T23:39:05Z
V3ofduTWkAQ,@KemellyManu-h5o,casal maravilhoso chipa,0,2025-07-06T22:38:21Z
V3ofduTWkAQ,@ClaraFernanda-r4r,vcs estao namorando,0,2025-07-06T22:27:30Z
V3ofduTWkAQ,@handysantos619,gente alguem sabe fazer musica voce casinha ne tambem data aprendendo fazer jantar ja pintado proprio cabelo pra economizar separou vida agora bem acompanhada,0,2025-07-06T21:49:17Z
V3ofduTWkAQ,@mariavaldirenesantana3730,jean live nao tiktok,0,2025-07-06T21:16:46Z
V3ofduTWkAQ,@CarlosRoberto-n1w,hrefhttpwwwyoutubecomresultssearchqueryjuguijuguia,0,2025-07-06T21:15:18Z
